gtp_ligand_id,target_uniprot,standard_type,chembl_activity_count,chembl_standard_value_median,chembl_standard_units_set,chembl_confidence_median,chembl_pchembl_median,chembl_doc_id_set
2151,Q9UKP6,Efficacy,1,133.0,%,9.0,,51766
2152,Q9UKP6,EC50,1,3.0,nM,8.0,8.52,16927
2152,Q9UKP6,Emax,1,102.0,%,8.0,,16927
216,P28223,EC50,1,199.53,nM,9.0,6.7,38139
216,P28335,EC50,1,25.12,nM,9.0,7.6,38139
216,P41595,EC50,4,23.0,nM,9.0,7.64,127696|38139
2164,Q9UKP6,IC50,1,170.0,nM,9.0,6.77,43815
2165,P49684,IC50,1,34.0,nM,9.0,7.47,48952
2165,Q9UKP6,IC50,2,11.0,nM,9.0,7.975,48952|72807
2168,P30518,EC50,3,0.05012,nM,9.0,10.3,30695|58652
2168,P30559,EC50,4,11.65,nM,9.0,7.95,112868|57337|58652
2168,P30559,Emax,2,33.25,%,9.0,,112868|57337
2168,P30560,EC50,2,0.06655,nM,9.0,10.175,58652
2168,P37288,EC50,3,0.24,nM,9.0,9.62,127980|58652
2168,P47901,EC50,4,3.798,nM,9.0,8.425,127980|57337|58652
2173,P30518,EC50,1,189.0,nM,9.0,6.72,108525
2194,P30559,IC50,1,14.0,nM,9.0,7.85,30371
2196,P37288,IC50,1,440.0,nM,4.0,6.36,701
2196,P47901,IC50,1,440.0,nM,4.0,6.36,701
2202,P25089,IC50,1,10000.0,nM,9.0,,128647
2202,P49238,IC50,1,10000.0,nM,9.0,,128647
2202,Q8IYL9,IC50,1,2392.15,nM,9.0,5.62,128647
2203,P30518,IC50,1,11.0,nM,9.0,7.96,51364
2203,P37288,IC50,1,3.0,nM,9.0,8.52,51364
2213,P30559,IC50,2,215.5,nM,9.0,6.83,106822|30371
2213,P70536,IC50,1,12.0,nM,9.0,7.92,30695
2226,P07550,EC50,1,3400.0,nM,9.0,5.47,128647
2226,P30518,IC50,2,7.861000000000001,nM,9.0,8.15,124581|128647
2226,P35414,IC50,1,10000.0,nM,9.0,,128647
2226,P37288,IC50,1,470.0,nM,9.0,6.33,121897
2226,P43220,EC50,1,4643.58,nM,9.0,5.33,128647
2226,Q5NUL3,EC50,1,5108.13,nM,9.0,5.29,128647
2226,Q8IYL9,IC50,1,10000.0,nM,9.0,,128647
2226,Q8TDV5,EC50,1,4018.74,nM,9.0,5.4,128647
2238,P30518,IC50,3,91.0,nM,8.0,7.04,37905|6116
2238,P37288,IC50,1,5000.0,nM,9.0,,37905
2252,P70536,IC50,1,640.0,nM,9.0,6.19,4839
226,O70528,EC50,2,6.31,nM,9.0,8.2,62719|65016
226,Q13639,EC50,4,2.2535,nM,9.0,8.649999999999999,62719|65016|74212
2284,Q5QD14,EC50,1,10000.0,nM,9.0,,103623
2286,P23975,IC50,4,305.5,nM,9.0,6.525,15113|16613|21665|30737
2286,P23977,IC50,6,325.05,nM,8.5,6.53,13833|14838|17075|21526|21709|4770
2286,P31645,IC50,4,337.0,nM,9.0,6.47,15113|16613|21665|30737
2286,Q01959,IC50,4,292.5,nM,9.0,6.535,15113|16613|21665|30737
2286,Q12809,IC50,2,2879.3999999999996,nM,9.0,6.8,16592|20904
2288,O70528,EC50,1,166.0,nM,9.0,6.78,14290
2288,Q62758,EC50,1,501.19,nM,8.0,6.3,670
2289,O70528,EC50,1,77.0,nM,9.0,7.11,14290
2289,Q62758,EC50,3,63.1,nM,8.0,7.2,1946|204|670
229,P28335,EC50,1,8.0,nM,9.0,8.1,77154
2290,O09028,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P15431,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P17787,IC50,1,66000.0,nM,7.0,4.18,6769
2290,P18506,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P18508,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P19969,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P20236,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P23574,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P23576,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P28471,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P28473,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P30191,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P30926,IC50,1,27000.0,nM,7.0,4.57,6769
2290,P32297,IC50,1,27000.0,nM,7.0,4.57,6769
2290,P35563,IC50,1,0.16,nM,9.0,9.8,66810
2290,P43681,IC50,1,66000.0,nM,7.0,4.18,6769
2290,P46098,IC50,1,0.09,nM,9.0,10.05,66810
2290,P62813,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P63079,IC50,1,10000.0,nM,5.0,5.0,15883
2290,P63138,IC50,1,10000.0,nM,5.0,5.0,15883
2290,Q91ZM7,IC50,1,10000.0,nM,5.0,5.0,15883
2290,Q9ES14,IC50,1,10000.0,nM,5.0,5.0,15883
2292,Q12809,IC50,2,3765.9449999999997,nM,9.0,5.425,16592|20904
2295,P03070,IC50,1,80220.0,nM,9.0,,51887
2295,P07900,IC50,1,50000.0,nM,5.0,,51887
2295,P08238,IC50,1,50000.0,nM,5.0,,51887
2298,O35505,IC50,3,30000.0,nM,9.0,4.52,91874
2298,O60840,IC50,2,605.0,nM,4.0,6.234999999999999,91842|91875
2298,P08183,IC50,1,77700.0,nM,8.0,4.11,64688
2298,P22002,IC50,1,100.0,nM,9.0,7.0,14675
2298,P35498,IC50,1,9000.0,nM,4.0,5.05,91842
2298,P35499,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q01118,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q01668,IC50,2,605.0,nM,4.0,6.234999999999999,91842|91875
2298,Q12809,IC50,3,17300.0,nM,9.0,4.76,16592|20904|91842
2298,Q13698,IC50,2,605.0,nM,4.0,6.234999999999999,91842|91875
2298,Q13936,IC50,3,760.0,nM,4.0,6.12,91842|91874|91875
2298,Q14524,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q15858,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q99250,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q9NY46,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q9UI33,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q9UQD0,IC50,1,9000.0,nM,4.0,5.05,91842
2298,Q9Y5Y9,IC50,1,9000.0,nM,4.0,5.05,91842
230,P28223,EC50,1,93.0,nM,9.0,7.03,39082
230,P28223,Emax,2,97.0,%,9.0,,39082|39202
230,P28335,EC50,1,1.0,nM,9.0,9.0,39082
230,P28335,Emax,2,76.0,%,9.0,,39082|39202
230,P41595,EC50,1,3.2,nM,9.0,8.49,39082
230,P41595,Emax,1,110.0,%,9.0,,39082
2312,O00591,IC50,1,6200.0,nM,4.0,5.21,11524
2312,O14764,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P14867,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P18505,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P18507,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P28472,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P31644,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P34903,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P47869,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P47870,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P48169,IC50,1,6200.0,nM,4.0,5.21,11524
2312,P78334,IC50,1,6200.0,nM,4.0,5.21,11524
2312,Q16445,IC50,1,6200.0,nM,4.0,5.21,11524
2312,Q8N1C3,IC50,1,6200.0,nM,4.0,5.21,11524
2312,Q99928,IC50,1,6200.0,nM,4.0,5.21,11524
2312,Q9UN88,IC50,1,6200.0,nM,4.0,5.21,11524
2326,P04775,IC50,1,4730.0,nM,8.0,5.33,14557
2326,P35363,EC50,1,2923.0,nM,9.0,,51887
2326,P35372,EC50,1,92627.0,nM,9.0,,51887
2326,Q99250,IC50,1,2200.0,nM,8.0,5.66,1341
2330,B9W6M3,EC50,1,180000.0,nM,8.0,,51887
2330,C4YTQ8,EC50,3,1578.0,nM,8.0,6.34,51887
2330,O35505,IC50,1,20000.0,nM,9.0,4.7,91874
2330,P06795,IC50,2,3500.0,nM,8.0,5.46,17494
2330,P07550,EC50,1,4690.0,nM,8.0,5.33,51887
2330,P08183,IC50,3,6700.0,nM,8.0,5.17,17494
2330,P10520,EC50,2,78104.0,nM,8.0,5.21,51887
2330,P21447,IC50,2,4800.0,nM,8.0,5.32,17494
2330,Q13936,IC50,1,590.0,nM,9.0,6.23,91874
2334,O60840,IC50,3,1.0,nM,4.0,9.0,10716|91842|91875
2334,P08183,IC50,1,68200.0,nM,8.0,4.17,64688
2334,P35498,IC50,1,36000.0,nM,4.0,4.44,91842
2334,P35499,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q01118,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q01668,IC50,3,1.0,nM,4.0,9.0,10716|91842|91875
2334,Q12809,IC50,1,10000.0,nM,8.0,5.0,91842
2334,Q13698,IC50,3,1.0,nM,4.0,9.0,10716|91842|91875
2334,Q13936,IC50,3,1.0,nM,4.0,9.0,10716|91842|91875
2334,Q14524,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q15858,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q8BLA8,EC50,1,3800.0,nM,9.0,5.42,51267
2334,Q99250,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q9NY46,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q9UI33,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q9UQD0,IC50,1,36000.0,nM,4.0,4.44,91842
2334,Q9Y5Y9,IC50,1,36000.0,nM,4.0,4.44,91842
2337,O35505,IC50,5,500.0,nM,9.0,6.3,91842|91874|94011
2337,O60840,IC50,1,1000.0,nM,4.0,6.0,91875
2337,Q01668,IC50,1,1000.0,nM,4.0,6.0,91875
2337,Q12809,IC50,3,549.54,nM,9.0,6.26,16592|20904|91842
2337,Q13698,IC50,1,1000.0,nM,4.0,6.0,91875
2337,Q13936,IC50,2,1200.0,nM,6.5,5.925,91874|91875
2337,Q14524,IC50,1,3700.0,nM,9.0,5.43,91842
2338,P43367,IC50,1,4751.15,nM,9.0,5.32,51887
2338,Q07820,IC50,1,1898.89,nM,9.0,5.72,51887
2342,O15245,IC50,1,23400.0,nM,8.0,4.63,64727
2342,O35505,IC50,2,15600.0,nM,9.0,4.81,91842|91874
2342,O60840,IC50,1,6400.0,nM,4.0,5.19,91875
2342,P06795,IC50,2,10000.0,nM,8.0,5.0,17494
2342,P08183,IC50,8,5600.0,nM,8.0,5.25,17494|64441|64447|64641
2342,P21447,IC50,2,13000.0,nM,8.0,4.89,17494
2342,P22002,IC50,2,7800.0,nM,9.0,5.125,91874|94011
2342,Q01668,IC50,1,6400.0,nM,4.0,5.19,91875
2342,Q12809,IC50,1,300.0,nM,8.0,6.52,91842
2342,Q13698,IC50,1,6400.0,nM,4.0,5.19,91875
2342,Q13936,IC50,2,13110.0,nM,6.5,4.945,91874|91875
2342,Q14524,IC50,1,16600.0,nM,9.0,4.78,91842
2342,Q63089,IC50,1,12700.0,nM,8.0,4.9,64843
2342,Q9R0W2,IC50,1,14600.0,nM,8.0,4.84,64843
235,O70528,EC50,2,4.0,nM,9.0,8.4,14290|809
235,Q13639,EC50,3,19.95,nM,9.0,7.7,46295|97433|982
235,Q13639,Emax,2,57.5,%,9.0,,46295|97433
235,Q62758,IC50,1,2.4,nM,8.0,8.62,809
2364,P20272,EC50,3,15848.93,nM,9.0,4.8,108520|30443|6426
2364,P20272,Emax,3,380.0,%,9.0,,108520|30443|6426
2364,P47746,EC50,1,360.0,nM,9.0,6.44,47070
2364,P47746,Emax,1,68.6,%,9.0,,47070
2364,Q8NER1,EC50,2,345.0,nM,9.0,6.505,30928|47070
2364,Q8NER1,Emax,1,54.7,%,9.0,,30928
2367,P02550,IC50,4,2000.0,nM,5.0,5.71,157|17119|5183|7081
2367,P02554,IC50,3,2500.0,nM,5.0,5.6,17119|5183|7081
2367,P04350,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,P06795,IC50,2,50000.0,nM,8.0,,17494
2367,P07437,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,P08183,IC50,3,50000.0,nM,8.0,,17494
2367,P0DPH7,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,P21447,IC50,2,50000.0,nM,8.0,,17494
2367,P51843,IC50,1,67568.0,nM,8.0,,51887
2367,P68363,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,P68366,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,P68371,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q13509,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q13885,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q3ZCM7,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q6B856,IC50,13,2100.0,nM,5.0,5.68,10414|12198|12550|12777|14017|14098|14163|15718|2177|3496
2367,Q6PEY2,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q71U36,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q862F3,IC50,10,3150.0,nM,5.0,5.529999999999999,12198|12550|14098|14163|15718|2177|3496
2367,Q862L2,IC50,10,3150.0,nM,5.0,5.529999999999999,12198|12550|14098|14163|15718|2177|3496
2367,Q9BQE3,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q9BUF5,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q9BVA1,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
2367,Q9H4B7,IC50,7,3200.0,nM,4.0,5.609999999999999,11818|12263|14332|31076|31817|31908|4787
237,Q13639,EC50,2,2.9905,nM,8.5,8.55,97433|982
237,Q13639,Emax,2,47.0,%,9.0,,111950|97433
2370,Q8TDU6,EC50,1,3330.0,nM,9.0,5.48,39106
2370,Q8TDU6,Efficacy,1,75.0,%,9.0,,39106
2377,O15244,IC50,1,26700.0,nM,8.0,4.57,64752
2377,O15245,IC50,1,3050.0,nM,8.0,5.52,64752
2377,O75751,IC50,1,4280.0,nM,8.0,5.37,64752
2377,O88446,IC50,1,10500.0,nM,8.0,4.98,64218
2377,O95342,IC50,2,120950.0,nM,8.0,4.76,64449
2377,P03372,Efficacy,3,20.0,%,4.0,,14679|14786|5582
2377,P03372,IC50,2,10000.0,nM,4.0,,14679|14786
2377,P04150,Efficacy,4,39.0,%,8.5,,14679|14786|17192|5582
2377,P04150,IC50,3,1000.0,nM,9.0,,14679|14786|5582
2377,P06401,EC50,17,2.9,nM,8.0,8.54,14679|14786|14787|15404|17192|2909|4082|44503|51594|5366|5582|6218
2377,P06401,Efficacy,15,100.0,%,8.0,,14679|14786|14787|15404|17192|2909|4082|51594|5582
2377,P06401,IC50,2,10000.0,nM,8.5,,14786|51594
2377,P08183,EC50,1,21200.0,nM,8.0,4.67,16651
2377,P08183,IC50,3,96200.0,nM,8.0,4.035,64447
2377,P08235,Efficacy,4,83.0,%,8.5,,14679|14786|17192|5582
2377,P08235,IC50,4,14.0,nM,9.0,7.85,13471|14679|14786|5582
2377,P10275,Efficacy,4,46.0,%,8.5,,14679|14786|17192|5582
2377,P10275,IC50,3,37.0,nM,9.0,7.43,14679|14786|5582
2377,Q8TDU6,EC50,1,2770.0,nM,9.0,5.56,39106
2377,Q8TDU6,Efficacy,1,98.0,%,9.0,,39106
2377,Q92731,Efficacy,3,20.0,%,4.0,,14679|14786|5582
2377,Q92731,IC50,2,10000.0,nM,4.0,,14679|14786
2377,Q9R0W2,IC50,1,1600.0,nM,8.0,5.8,64218
2379,P31641,EC50,1,10000.0,nM,9.0,5.0,124747
238,Q13639,EC50,1,19.95,nM,8.0,7.7,982
238,Q62758,EC50,4,23.35,nM,8.0,7.63,17358|30625|6398
2391,P22002,IC50,2,7150.0,nM,9.0,5.155,91874
2395,P35355,IC50,1,53.0,nM,5.0,7.28,15449
2395,Q63921,IC50,1,53.0,nM,5.0,7.28,15449
2398,P22002,IC50,1,11600.0,nM,9.0,4.94,91874
2398,P23977,IC50,1,1000.0,nM,8.0,6.0,6977
2398,P31645,IC50,1,70.0,nM,8.0,7.16,6977
2398,P31652,IC50,2,55.0,nM,8.0,7.375,6977|7275
2398,P47747,IC50,1,720.0,nM,9.0,6.14,15067
2398,Q9WTR4,IC50,2,800.0,nM,8.0,6.105,6977|7275
2399,O35505,IC50,2,1709.0,nM,9.0,5.77,91842|91874
2399,O88446,IC50,1,68000.0,nM,8.0,4.17,64218
2399,P22002,IC50,1,11700.0,nM,9.0,4.93,91874
2399,P23977,IC50,1,7800.0,nM,8.0,5.11,10190
2399,P31652,IC50,3,12000.0,nM,8.0,5.22,10190|10349|7275
2399,P47747,IC50,1,3800.0,nM,9.0,5.42,15067
2399,Q12809,IC50,1,1390.0,nM,8.0,5.86,91842
2399,Q14524,IC50,1,1520.0,nM,9.0,5.82,91842
2399,Q63089,IC50,1,17500.0,nM,8.0,4.76,64843
2399,Q9R0W2,IC50,1,10000.0,nM,8.0,5.0,64843
2399,Q9R141,IC50,1,80000.0,nM,8.0,4.1,64217
2399,Q9WTR4,IC50,4,925.0,nM,8.0,6.295,10190|10349|14162|7275
240,O35505,IC50,2,31450.0,nM,9.0,4.5649999999999995,91874
240,O60840,IC50,1,11800.0,nM,4.0,4.93,91875
240,Q01668,IC50,1,11800.0,nM,4.0,4.93,91875
240,Q12809,IC50,3,6.5,nM,9.0,8.19,16592|20904|91842
240,Q13639,EC50,1,79.43,nM,9.0,7.1,74212
240,Q13698,IC50,1,11800.0,nM,4.0,4.93,91875
240,Q13936,IC50,1,11800.0,nM,4.0,4.93,91875
240,Q14524,IC50,1,14700.0,nM,9.0,4.83,91842
240,Q62758,EC50,2,54.85,nM,8.5,7.26,204|30625
2401,Q13936,IC50,2,8150000.0,nM,9.0,,91874
2402,P22002,IC50,1,31000.0,nM,9.0,4.51,91874
2403,P35439,IC50,2,30.7,nM,4.5,7.855,11872|3202
2403,Q00959,IC50,2,30.7,nM,4.5,7.855,11872|3202
2403,Q00960,IC50,2,30.7,nM,4.5,7.855,11872|3202
2403,Q00961,IC50,2,30.7,nM,4.5,7.855,11872|3202
2403,Q05586,IC50,1,9.0,nM,6.0,8.05,44463
2403,Q12879,IC50,1,29.0,nM,8.0,7.54,57666
2403,Q13224,IC50,1,9.0,nM,6.0,8.05,44463
2403,Q62645,IC50,2,30.7,nM,4.5,7.855,11872|3202
2403,Q8VHN2,IC50,2,30.7,nM,4.5,7.855,11872|3202
2403,Q9R1M7,IC50,2,30.7,nM,4.5,7.855,11872|3202
2404,P47747,IC50,1,7000.0,nM,9.0,5.16,15067
2406,O35505,IC50,8,695.0,nM,9.0,6.16,91842|91874|94011
2406,O60840,IC50,1,200.0,nM,4.0,6.7,91875
2406,O95342,IC50,2,129000.0,nM,8.0,4.1,64449
2406,P06795,IC50,2,2000.0,nM,8.0,5.7,17494
2406,P08183,EC50,3,3100.0,nM,8.0,5.51,14642|16651|31824
2406,P08183,IC50,20,6300.0,nM,8.0,5.26,17494|3141|64342|64368|64441|64447|64448|64566|64641|64826
2406,P21447,IC50,2,10000.0,nM,8.0,5.0,17494
2406,Q01668,IC50,1,200.0,nM,4.0,6.7,91875
2406,Q12809,IC50,3,143.0,nM,9.0,6.84,16592|20904|91842
2406,Q13698,IC50,1,200.0,nM,4.0,6.7,91875
2406,Q13936,IC50,5,24000.0,nM,9.0,4.62,91874|91875
2406,Q14524,IC50,1,41500.0,nM,9.0,4.38,91842
2406,Q9UNQ0,IC50,1,50000.0,nM,8.0,,64378
2407,O95136,EC50,1,10000.0,nM,9.0,,21408
2407,O95977,EC50,1,10000.0,nM,9.0,,21408
2407,P21453,EC50,4,5031.325,nM,9.0,7.949999999999999,107799|128647|21408|60783
2407,P21453,Efficacy,1,115.0,%,9.0,,60783
2407,P32249,IC50,1,4219.08,nM,9.0,5.38,128647
2407,Q99500,EC50,2,6255.945,nM,9.0,5.6,107799|21408
2407,Q9H228,EC50,2,6581.14,nM,9.0,5.5,107799|21408
2409,Q09428,EC50,3,8800.0,nM,7.0,5.06,31419|5140|6609
2409,Q14654,EC50,3,8800.0,nM,7.0,5.06,31419|5140|6609
241,O70528,EC50,1,5.7,nM,9.0,8.24,14290
241,Q13639,EC50,1,794.33,nM,8.0,6.1,982
241,Q62758,EC50,2,1357.165,nM,8.0,5.91,1946|567
2410,Q15077,EC50,1,45000.0,nM,9.0,4.35,31763
2413,O60706,EC50,3,457.09,nM,4.0,6.34,4852|5518
2413,O60706,Efficacy,3,95.0,%,4.0,,4852|5518|5569
2413,O60706,IC50,2,295.0,nM,4.0,6.970000000000001,13693
2413,Q09428,EC50,3,457.09,nM,4.0,6.34,4852|5518
2413,Q09428,Efficacy,3,95.0,%,4.0,,4852|5518|5569
2413,Q09428,IC50,2,295.0,nM,4.0,6.970000000000001,13693
2413,Q14654,EC50,3,457.09,nM,4.0,6.34,4852|5518
2413,Q14654,Efficacy,3,95.0,%,4.0,,4852|5518|5569
2413,Q14654,IC50,2,295.0,nM,4.0,6.970000000000001,13693
2413,Q15842,EC50,3,457.09,nM,4.0,6.34,4852|5518
2413,Q15842,Efficacy,3,95.0,%,4.0,,4852|5518|5569
2413,Q15842,IC50,2,295.0,nM,4.0,6.970000000000001,13693
2414,O70127,IC50,2,12150.0,nM,9.0,4.9350000000000005,64365
2414,O95342,IC50,2,203300.0,nM,8.0,,64449
2414,Q12809,IC50,1,74000.0,nM,9.0,4.13,16592
2414,Q9UNQ0,IC50,1,150000.0,nM,8.0,,64367
2420,O75762,EC50,6,8112.845,nM,9.0,5.11,53100|58664
2420,Q6RI86,EC50,2,4156.5,nM,9.0,5.42,58664|61132
2420,Q6RI86,Efficacy,1,41.8,%,9.0,,61132
2422,O75762,IC50,2,530000.0,nM,8.5,,51267
2423,O75762,EC50,1,51400.0,nM,9.0,4.29,49442
2424,P20272,EC50,2,105.265,nM,8.5,7.33,14128|30443
2424,P20272,Emax,1,159.0,%,9.0,,30443
2424,P21554,EC50,5,43.0,nM,9.0,7.37,121211|128847|129291|61171|90626
2424,P21554,Emax,3,22.0,%,9.0,,128847|61171
2424,P32249,EC50,1,38.0,nM,9.0,7.42,128847
2424,P34972,EC50,5,12.0,nM,9.0,7.92,121211|128847|129291|44405|90626
2424,P34972,Emax,1,35.0,%,9.0,,128847
2424,P35462,EC50,1,10.2,nM,9.0,7.99,104319
2424,P47936,EC50,1,7.3,nM,9.0,8.14,112218
2424,P47936,Emax,1,52.0,%,9.0,,112218
2424,Q14330,EC50,1,3370.0,nM,9.0,5.47,128847
2424,Q14330,Emax,1,100.0,%,9.0,,128847
2424,Q6RI86,EC50,1,230.0,nM,9.0,6.64,51267
2425,P10275,IC50,2,19027.305,nM,9.0,4.72,50705
2425,Q13936,IC50,1,187000.0,nM,8.0,,94011
2429,O75762,EC50,1,100000.0,nM,9.0,4.0,51267
2429,Q8R455,EC50,1,190.0,nM,9.0,6.72,45906
243,Q13639,EC50,1,5.2,nM,9.0,8.28,97433
243,Q13639,Emax,1,80.0,%,9.0,,97433
243,Q62758,EC50,1,26.0,nM,9.0,7.58,97433
243,Q62758,Emax,1,52.0,%,9.0,,97433
2430,P15381,IC50,1,74600.0,nM,9.0,4.13,94011
2439,Q9HC97,EC50,2,20675.0,nM,9.0,5.17,62079
2439,Q9HC97,Efficacy,1,260.0,picometer,9.0,,62079
2443,Q9NS75,IC50,1,14000.0,nM,4.0,4.85,9529
2443,Q9Y271,IC50,1,14000.0,nM,4.0,4.85,9529
2449,O15303,IC50,1,6500.0,nM,9.0,5.19,48502
2449,P06795,IC50,2,2000.0,nM,8.0,5.7,17494
2449,P08183,IC50,3,3500.0,nM,8.0,5.46,17494
2449,P21447,IC50,2,7800.0,nM,8.0,5.11,17494
2449,P22002,IC50,1,3000.0,nM,9.0,5.52,94011
2449,Q38C91,IC50,2,12299.0,nM,9.0,,51887
245,O70528,EC50,1,260.0,nM,9.0,6.58,809
2452,P10520,EC50,2,76280.0,nM,8.0,5.59,51887
2452,P32302,IC50,1,32494.0,nM,8.0,4.49,51887
2452,P35414,IC50,1,66600.0,nM,8.0,,51887
2452,P51684,IC50,1,20900.0,nM,8.0,4.68,51887
2452,P61088,IC50,2,6312.5,nM,9.0,5.2,51887
2452,Q07440,IC50,1,20000.0,nM,9.0,,51887
2453,P10520,EC50,2,76102.0,nM,8.0,5.66,51887
2453,P61088,IC50,2,14432.5,nM,9.0,4.84,51887
2453,Q07440,IC50,1,20000.0,nM,9.0,,51887
2455,P30542,EC50,1,500.0,nM,9.0,6.3,65814
2455,P41231,EC50,2,1892.5,nM,8.0,6.25,16398
2455,P47900,EC50,2,4350.0,nM,8.0,5.48,16398
2455,P49652,EC50,2,3150.0,nM,9.0,5.505,16398
2455,Q96G91,EC50,1,17250.0,nM,8.0,4.76,16398
2460,O35433,IC50,8,0.6499999999999999,nM,9.0,9.185,31285|38185|5874
2460,O75762,EC50,1,4500.0,nM,9.0,5.35,50255
2460,Q8NER1,IC50,6,2.85,nM,9.0,8.725000000000001,38185|44549|50255
2461,O35433,EC50,1,100000.0,nM,5.0,,6261
2461,O35433,IC50,10,650.0,nM,6.5,6.23,38185|5874|6007|6083|6261|6605|6745
2461,Q8NER1,EC50,1,2511.89,nM,9.0,5.6,51145
2461,Q8NER1,Emax,1,92.0,%,9.0,,51145
2461,Q8NER1,IC50,8,100.0,nM,9.0,7.0,21229|30438|38185|6394|6566
2461,Q9ERZ8,EC50,1,100000.0,nM,5.0,,6261
2461,Q9ERZ8,IC50,5,650.0,nM,5.0,6.225,6007|6083|6261|6605|6745
2461,Q9WUD2,EC50,1,100000.0,nM,5.0,,6261
2461,Q9WUD2,IC50,5,650.0,nM,5.0,6.225,6007|6083|6261|6605|6745
2464,P10520,EC50,2,150000.0,nM,8.0,,51887
247,O70528,IC50,1,13.0,nM,9.0,7.89,14290
247,Q13639,IC50,1,0.21,nM,9.0,9.68,66633
2478,O60240,IC50,1,3708.0,nM,9.0,,51887
2478,P41235,IC50,1,39869.0,nM,9.0,,51887
2485,Q8NER1,EC50,1,0.5012,nM,8.0,9.3,16579
2486,O35433,EC50,8,300.0,nM,4.5,6.52,11916|11917|13480|13732|17091|45405|6605
2486,Q6RI86,Efficacy,1,100.0,%,9.0,,61132
2486,Q8NER1,EC50,6,19.975,nM,9.0,7.7,16579|36194|47070|49452|51145|61132
2486,Q8NER1,Efficacy,1,78.6,%,9.0,,61132
2486,Q8NER1,Emax,1,97.0,%,9.0,,51145
2486,Q9ERZ8,EC50,6,300.0,nM,4.0,6.52,11916|11917|13480|13732|6605
2486,Q9WUD2,EC50,6,300.0,nM,4.0,6.52,11916|11917|13480|13732|6605
2488,O35433,EC50,3,170.0,nM,4.0,6.77,11917|13732|62645
2488,Q8NER1,EC50,1,0.5012,nM,8.0,9.3,16579
2488,Q9ERZ8,EC50,2,170.0,nM,4.0,6.77,11917|13732
2488,Q9WUD2,EC50,2,170.0,nM,4.0,6.77,11917|13732
